#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
545393	1111	1642	107536	108009	-	-	CHEK1	DDB1	CHK1	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-MS	physical	Leung-Pineda V (2009)	PUBMED:19276361	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q16531	-	NP_001914	-	-	-	-	-	-	Homo sapiens	Homo sapiens
545394	1111	1642	107536	108009	-	-	CHEK1	DDB1	CHK1	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-Western	physical	Leung-Pineda V (2009)	PUBMED:19276361	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q16531	-	NP_001914	-	-	-	-	-	-	Homo sapiens	Homo sapiens
545395	1111	8451	107536	114029	-	RP11-391H12.1	CHEK1	CUL4A	CHK1	-	Affinity Capture-Western	physical	Leung-Pineda V (2009)	PUBMED:19276361	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q13619	B2RBV7	NP_001341868|NP_001265443|NP_001341869|NP_001341871|NP_001341867|NP_001265442|NP_001008895|NP_003580|NP_001341870	-	-	-	-	-	-	Homo sapiens	Homo sapiens
553949	1111	2178	107536	108475	-	-	CHEK1	FANCE	CHK1	FACE|FAE	Biochemical Activity	physical	Wang X (2007)	PUBMED:17296736	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9HB96	-	NP_068741	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557446	1786	1111	108123	107536	-	-	DNMT1	CHEK1	ADCADN|AIM|CXXC9|DNMT|HSN1E|MCMT	CHK1	Affinity Capture-Western	physical	Ha K (2011)	PUBMED:20940144	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P26358	I6L9H2	NP_001305660|NP_001370|NP_001305659|NP_001124295	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
568873	7874	1111	113622	107536	-	-	USP7	CHEK1	HAUSP|TEF1	CHK1	Affinity Capture-Western	physical	Qing P (2011)	PUBMED:21845734	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q93009	B7ZAX6|Q6U8A4|B7Z855	NP_001308787|NP_003461|NP_001273387|NP_001273386	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
575004	1111	4221	107536	110384	-	-	CHEK1	MEN1	CHK1	MEAI|SCG2	Affinity Capture-Western	physical	Gallo A (2010)	PUBMED:20969866	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	O00255	A0A024R5E3|Q9GZQ5|A0A024R5D2	NP_000235|NP_570714|NP_570715|NP_570716|NP_570711|NP_570712|NP_570713	-	-	-	-	-	-	Homo sapiens	Homo sapiens
575005	4221	1111	110384	107536	-	-	MEN1	CHEK1	MEAI|SCG2	CHK1	Affinity Capture-Western	physical	Gallo A (2010)	PUBMED:20969866	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O00255	A0A024R5E3|Q9GZQ5|A0A024R5D2	NP_000235|NP_570714|NP_570715|NP_570716|NP_570711|NP_570712|NP_570713	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
576461	12649	1111	198694	107536	-	-	Chek1	CHEK1	C85740|Chk1|rad27	CHK1	Affinity Capture-MS	physical	Hutchins JR (2010)	PUBMED:20360068	10090	9606	High Throughput	-	-	-	-	BIOGRID	O35280	-	NP_031717	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Mus musculus	Homo sapiens
604694	1111	7157	107536	113010	-	-	CHEK1	TP53	CHK1	BCC7|LFS1|P53|TRP53	Biochemical Activity	physical	Shieh SY (2000)	PUBMED:10673501	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	-	-	-	-	-	-	Homo sapiens	Homo sapiens
611582	3320	1111	109552	107536	-	-	HSP90AA1	CHEK1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	CHK1	Affinity Capture-Western	physical	Ha K (2011)	PUBMED:21566061	9606	9606	Low Throughput	-	-	exogenous expression of hit	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	BTO:0000567	HeLa cell	cell line	DOID:3702	cervical adenocarcinoma	-	Homo sapiens	Homo sapiens
677795	1111	26524	107536	117727	-	-	CHEK1	LATS2	CHK1	KPM	Biochemical Activity	physical	Okada N (2011)	PUBMED:21118956	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9NRM7	A0A024RDM3	NP_055387	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684031	56955	1111	121279	107536	-	-	MEPE	CHEK1	OF45	CHK1	Two-hybrid	physical	Liu S (2009)	PUBMED:19808933	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NQ76	A0A024RDD1|Q8NC19	NP_064588|NP_001171625|NP_001171624|NP_001171626|NP_001171623|NP_001278112	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684032	56955	1111	121279	107536	-	-	MEPE	CHEK1	OF45	CHK1	Affinity Capture-Western	physical	Liu S (2009)	PUBMED:19808933	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NQ76	A0A024RDD1|Q8NC19	NP_064588|NP_001171625|NP_001171624|NP_001171626|NP_001171623|NP_001278112	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684033	56955	1111	121279	107536	-	-	MEPE	CHEK1	OF45	CHK1	Co-localization	physical	Liu S (2009)	PUBMED:19808933	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9NQ76	A0A024RDD1|Q8NC19	NP_064588|NP_001171625|NP_001171624|NP_001171626|NP_001171623|NP_001278112	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684034	1111	56955	107536	121279	-	-	CHEK1	MEPE	CHK1	OF45	Affinity Capture-Western	physical	Liu S (2009)	PUBMED:19808933	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9NQ76	A0A024RDD1|Q8NC19	NP_064588|NP_001171625|NP_001171624|NP_001171626|NP_001171623|NP_001278112	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684036	8454	1111	114032	107536	-	-	CUL1	CHEK1	-	CHK1	Affinity Capture-Western	physical	Liu S (2009)	PUBMED:19808933	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13616	B3KTW0	NP_001357589|NP_003583|NP_001357591|NP_001357590|NP_001357593|NP_001357592	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684037	8451	1111	114029	107536	RP11-391H12.1	-	CUL4A	CHEK1	-	CHK1	Affinity Capture-Western	physical	Liu S (2009)	PUBMED:19808933	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13619	B2RBV7	NP_001341868|NP_001265443|NP_001341869|NP_001341871|NP_001341867|NP_001265442|NP_001008895|NP_003580|NP_001341870	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
689377	10987	1111	116183	107536	-	-	COPS5	CHEK1	CSN5|JAB1|MOV-34|SGN5	CHK1	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged COPS5|exogenous expression of bait	-	BIOGRID	Q92905	A0A024R7W9	NP_006828	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
697550	1111	995	107536	107430	-	-	CHEK1	CDC25C	CHK1	CDC25|PPP1R60	Biochemical Activity	physical	Yarden RI (2002)	PUBMED:11836499	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30307	-	NP_001274511|NP_073720|NP_001274512|NP_001305027|NP_001781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
697551	1111	672	107536	107140	-	-	CHEK1	BRCA1	CHK1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Affinity Capture-Western	physical	Yarden RI (2002)	PUBMED:11836499	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
697552	672	1111	107140	107536	-	-	BRCA1	CHEK1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	CHK1	Affinity Capture-Western	physical	Yarden RI (2002)	PUBMED:11836499	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716230	1111	995	107536	107430	-	-	CHEK1	CDC25C	CHK1	CDC25|PPP1R60	Biochemical Activity	physical	Chen J (2000)	PUBMED:11016625	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30307	-	NP_001274511|NP_073720|NP_001274512|NP_001305027|NP_001781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717195	1111	10116	107536	115421	-	-	CHEK1	FEM1B	CHK1	F1A-ALPHA|F1AA|FEM1-beta	Affinity Capture-Western	physical	Sun TP (2009)	PUBMED:19330022	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9UK73	-	NP_056137	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717196	10116	1111	115421	107536	-	-	FEM1B	CHEK1	F1A-ALPHA|F1AA|FEM1-beta	CHK1	Affinity Capture-Western	physical	Sun TP (2009)	PUBMED:19330022	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UK73	-	NP_056137	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717197	1111	995	107536	107430	-	-	CHEK1	CDC25C	CHK1	CDC25|PPP1R60	Biochemical Activity	physical	Sun TP (2009)	PUBMED:19330022	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30307	-	NP_001274511|NP_073720|NP_001274512|NP_001305027|NP_001781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717203	545	1111	107027	107536	-	-	ATR	CHEK1	FCTCS|FRP1|MEC1|SCKL|SCKL1	CHK1	Biochemical Activity	physical	Sun TP (2009)	PUBMED:19330022	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q13535	-	NP_001175	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719233	331	1111	106828	107536	RP1-315G1.5	-	XIAP	CHEK1	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	CHK1	Affinity Capture-Western	physical	Galvan V (2004)	PUBMED:14759516	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
719234	331	1111	106828	107536	RP1-315G1.5	-	XIAP	CHEK1	API3|BIRC4|IAP-3|ILP1|MIHA|XLP2|hIAP-3|hIAP3	CHK1	Reconstituted Complex	physical	Galvan V (2004)	PUBMED:14759516	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P98170	B2R9R2	NP_001365519|NP_001158|NP_001365521|NP_001365520|NP_001191330	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
729735	1111	5925	107536	111860	-	RP11-174I10.1	CHEK1	RB1	CHK1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Biochemical Activity	physical	Inoue Y (2007)	PUBMED:17380128	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P06400	A0A024RDV3	NP_000312	-	-	-	-	-	-	Homo sapiens	Homo sapiens
729736	1111	672	107536	107140	-	-	CHEK1	BRCA1	CHK1	BRCAI|BRCC1|BROVCA1|FANCS|IRIS|PNCA4|PPP1R53|PSCP|RNF53	Biochemical Activity	physical	Inoue Y (2007)	PUBMED:17380128	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P38398	E9PFZ0|A0A024R1V0	NP_009229|NP_009228|NP_009230|NP_009231|NP_009225	-	-	-	-	-	-	Homo sapiens	Homo sapiens
729737	1111	5925	107536	111860	-	RP11-174I10.1	CHEK1	RB1	CHK1	OSRC|PPP1R130|RB|p105-Rb|pRb|pp110	Reconstituted Complex	physical	Inoue Y (2007)	PUBMED:17380128	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P06400	A0A024RDV3	NP_000312	-	-	-	-	-	-	Homo sapiens	Homo sapiens
734276	1111	9874	107536	115206	-	-	CHEK1	TLK1	CHK1	PKU-beta	Biochemical Activity	physical	Krause DR (2003)	PUBMED:12955071	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9UKI8	B3KRP1	NP_036422|NP_001130026|NP_001130027	-	-	-	-	-	-	Homo sapiens	Homo sapiens
734825	1111	995	107536	107430	-	-	CHEK1	CDC25C	CHK1	CDC25|PPP1R60	Biochemical Activity	physical	Zhao H (2001)	PUBMED:11390642	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30307	-	NP_001274511|NP_073720|NP_001274512|NP_001305027|NP_001781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
734826	545	1111	107027	107536	-	-	ATR	CHEK1	FCTCS|FRP1|MEC1|SCKL|SCKL1	CHK1	Biochemical Activity	physical	Zhao H (2001)	PUBMED:11390642	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q13535	-	NP_001175	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
736981	1111	4751	107536	110826	-	-	CHEK1	NEK2	CHK1	HsPK21|NEK2A|NLK1|PPP1R111|RP67	Co-fractionation	physical	Kraemer A (2004)	PUBMED:15311285	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P51955	F6U4U2	NP_001191111|NP_002488|NP_001191112	-	-	-	-	-	-	Homo sapiens	Homo sapiens
737490	1111	995	107536	107430	-	-	CHEK1	CDC25C	CHK1	CDC25|PPP1R60	Biochemical Activity	physical	Groth A (2003)	PUBMED:12660173	9606	9606	Low Throughput	-	Phosphorylation	figure 5D.	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30307	-	NP_001274511|NP_073720|NP_001274512|NP_001305027|NP_001781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
738477	1111	351	107536	106848	-	-	CHEK1	APP	CHK1	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Reconstituted Complex	physical	Olah J (2011)	PUBMED:21832049	9606	9606	High Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
753580	1111	51586	107536	119623	-	-	CHEK1	MED15	CHK1	ARC105|CAG7A|CTG7A|PCQAP|TIG-1|TIG1|TNRC7	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.763	-	Denoised score >= 0.75	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q96RN5	Q6PKB8|G3V1P5|B7Z2H7	NP_056973|NP_001280166|NP_001280165|NP_001280164|NP_001280163|NP_001003891	-	-	-	-	-	-	Homo sapiens	Homo sapiens
795807	1111	5970	107536	111902	-	-	CHEK1	RELA	CHK1	NFKB3|p65	Biochemical Activity	physical	Rocha S (2005)	PUBMED:15775976	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q04206	A0A087X0W8	NP_001230914|NP_068810|NP_001230913|NP_001138610	-	-	-	-	-	-	Homo sapiens	Homo sapiens
795810	545	1111	107027	107536	-	-	ATR	CHEK1	FCTCS|FRP1|MEC1|SCKL|SCKL1	CHK1	Affinity Capture-Western	physical	Rocha S (2005)	PUBMED:15775976	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13535	-	NP_001175	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
797894	1111	995	107536	107430	-	-	CHEK1	CDC25C	CHK1	CDC25|PPP1R60	Biochemical Activity	physical	Graves PR (2000)	PUBMED:10681541	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30307	-	NP_001274511|NP_073720|NP_001274512|NP_001305027|NP_001781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
808726	1111	993	107536	107428	-	-	CHEK1	CDC25A	CHK1	CDC25A2	Biochemical Activity	physical	Sorensen CS (2003)	PUBMED:12676583	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30304	D8KXX0|A0A024R2R6|A0A024R2S4|K7N7S0	NP_001780|NP_963861	-	-	-	-	-	-	Homo sapiens	Homo sapiens
808727	472	1111	106962	107536	-	-	ATM	CHEK1	AT1|ATA|ATC|ATD|ATDC|ATE|TEL1|TELO1	CHK1	Biochemical Activity	physical	Sorensen CS (2003)	PUBMED:12676583	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	Q13315	A0A024R3C7	NP_001338763|NP_000042	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	-	-	-	-	-	-	Homo sapiens	Homo sapiens
810887	1111	8451	107536	114029	-	RP11-391H12.1	CHEK1	CUL4A	CHK1	-	Affinity Capture-Western	physical	Huh J (2013)	PUBMED:23109433	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q13619	B2RBV7	NP_001341868|NP_001265443|NP_001341869|NP_001341871|NP_001341867|NP_001265442|NP_001008895|NP_003580|NP_001341870	-	-	-	-	-	-	Homo sapiens	Homo sapiens
810888	1111	8454	107536	114032	-	-	CHEK1	CUL1	CHK1	-	Affinity Capture-Western	physical	Huh J (2013)	PUBMED:23109433	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q13616	B3KTW0	NP_001357589|NP_003583|NP_001357591|NP_001357590|NP_001357593|NP_001357592	-	-	-	-	-	-	Homo sapiens	Homo sapiens
810894	1111	51514	107536	119582	-	RP11-15I11.1	CHEK1	DTL	CHK1	CDT2|DCAF2|L2DTL|RAMP	Affinity Capture-Western	physical	Huh J (2013)	PUBMED:23109433	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9NZJ0	B4E0E6	NP_001273158|NP_001273159|NP_057532	-	-	-	-	-	-	Homo sapiens	Homo sapiens
810896	1111	1642	107536	108009	-	-	CHEK1	DDB1	CHK1	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-Western	physical	Huh J (2013)	PUBMED:23109433	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q16531	-	NP_001914	-	-	-	-	-	-	Homo sapiens	Homo sapiens
810899	1111	63967	107536	122015	-	-	CHEK1	CLSPN	CHK1	-	Affinity Capture-Western	physical	Huh J (2013)	PUBMED:23109433	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q9HAW4	-	NP_071394|NP_001177410|NP_001317419	-	-	-	-	-	-	Homo sapiens	Homo sapiens
815866	1111	8454	107536	114032	-	-	CHEK1	CUL1	CHK1	-	Affinity Capture-Western	physical	Zhang YW (2005)	PUBMED:16137618	9606	9606	Low Throughput	-	-	figure 6.	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q13616	B3KTW0	NP_001357589|NP_003583|NP_001357591|NP_001357590|NP_001357593|NP_001357592	-	-	-	-	-	-	Homo sapiens	Homo sapiens
815867	1111	8451	107536	114029	-	RP11-391H12.1	CHEK1	CUL4A	CHK1	-	Affinity Capture-Western	physical	Zhang YW (2005)	PUBMED:16137618	9606	9606	Low Throughput	-	-	figure 6.	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	Q13619	B2RBV7	NP_001341868|NP_001265443|NP_001341869|NP_001341871|NP_001341867|NP_001265442|NP_001008895|NP_003580|NP_001341870	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817386	7415	1111	113258	107536	-	-	VCP	CHEK1	ALS14|HEL-220|HEL-S-70|IBMPFD|IBMPFD1|TERA|p97	CHK1	Affinity Capture-MS	physical	Yu CC (2013)	PUBMED:23383273	9606	9606	High Throughput	-	-	exogenous expression of bait	-	BIOGRID	P55072	Q96IF9|V9HW80	NP_009057|NP_001341857|NP_001341856	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	BTO:0001007	AGS cell	cell line	DOID:3717	gastric adenocarcinoma	-	Homo sapiens	Homo sapiens
824180	1111	995	107536	107430	-	-	CHEK1	CDC25C	CHK1	CDC25|PPP1R60	Biochemical Activity	physical	Arlander SJ (2006)	PUBMED:16330544	9606	9606	Low Throughput	-	Phosphorylation	Hsp90 shown to be required for Chk1 to acquire kinase activity in an in vitro translation reaction	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P30307	-	NP_001274511|NP_073720|NP_001274512|NP_001305027|NP_001781	-	-	-	-	-	-	Homo sapiens	Homo sapiens
824181	1111	3320	107536	109552	-	-	CHEK1	HSP90AA1	CHK1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Arlander SJ (2006)	PUBMED:16330544	9606	9606	Low Throughput	-	-	Hsp90 shown to be required for Chk1 to acquire kinase activity in an in vitro translation reaction	-	BIOGRID	O14757	B4DT73	NP_001231775|NP_001107593|NP_001317357|NP_001317356|NP_001107594|NP_001265	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
